"window","timing","stop","residual_dd","horizon","event_count","mean_net_return","median_net_return","win_rate","mean_intraday_drawdown","worst_intraday_drawdown","mean_position_weighted_drawdown","worst_position_weighted_drawdown","mean_take_profit_fill_count","stop_loss_rate","expiry_exit_rate"
"20260601_20260715","same_close","sl6","dd8","4","78","0.0170404128956707","0.0175706884224624","0.525641025641026","-0.0520469113398863","-0.11738746690203","-0.0487720063887367","-0.112356489589414","0.961538461538462","0.448717948717949","0.41025641025641"
"20260601_20260715","same_close","sl6","dd8","5","74","0.0151419276633808","0.00201041364913443","0.5","-0.0563244819139014","-0.309002267573696","-0.0508174928173878","-0.206001511715797","0.959459459459459","0.486486486486487","0.27027027027027"
"20260601_20260715","same_close","sl8","dd10","1","117","-0.00399536131469909","0.00280554094336316","0.538461538461538","-0.0424796583158219","-0.148004314994606","-0.0424796583158219","-0.148004314994606","0.384615384615385","0.179487179487179","0.803418803418803"
"20260601_20260715","same_close","sl8","dd10","2","116","-0.00444617820316698","-0.00721994988971453","0.474137931034483","-0.059765175057745","-0.190984401821031","-0.0577529102651967","-0.190984401821031","0.620689655172414","0.344827586206897","0.629310344827586"
"20260601_20260715","same_close","sl8","dd10","3","84","0.0171936604019217","0.0510520353304941","0.583333333333333","-0.0549809563311654","-0.146284501061571","-0.0528960025114274","-0.146284501061571","0.916666666666667","0.333333333333333","0.607142857142857"
"20260601_20260715","same_close","sl8","dd10","4","78","0.0195093520254448","0.0224612993069499","0.576923076923077","-0.0593975738779369","-0.141315014720314","-0.0552530578484381","-0.141315014720314","1.03846153846154","0.384615384615385","0.576923076923077"
"20260601_20260715","same_close","sl8","dd10","5","74","0.0183835645356983","0.0284420537403298","0.567567567567568","-0.064353602438821","-0.309002267573696","-0.0582442770269418","-0.206001511715797","1.05405405405405","0.432432432432432","0.445945945945946"
"20260601_20260715","same_close","sl8","dd8","1","117","-0.00412414043926501","0.00280554094336316","0.538461538461538","-0.0424796583158219","-0.148004314994606","-0.0424796583158219","-0.148004314994606","0.384615384615385","0.179487179487179","0.794871794871795"
"20260601_20260715","same_close","sl8","dd8","2","116","-0.0045322549905684","-0.00721994988971453","0.474137931034483","-0.059765175057745","-0.190984401821031","-0.0577529102651967","-0.190984401821031","0.620689655172414","0.344827586206897","0.620689655172414"
"20260601_20260715","same_close","sl8","dd8","3","84","0.0155679599699578","0.0481819302175536","0.583333333333333","-0.0549809563311654","-0.146284501061571","-0.0528960025114274","-0.146284501061571","0.916666666666667","0.333333333333333","0.535714285714286"
"20260601_20260715","same_close","sl8","dd8","4","78","0.0175041594789236","0.0224612993069499","0.576923076923077","-0.0590136607733909","-0.141315014720314","-0.0552530578484381","-0.141315014720314","1.03846153846154","0.371794871794872","0.487179487179487"
